order_id,user_id,product_id,quantity,order_date
1809,527,66,4,2024-10-27
1810,499,6,3,2025-06-04
1811,920,84,2,2025-08-07
1812,329,66,1,2025-05-04
1813,971,13,2,2025-09-18
1814,995,99,5,2025-04-30
1815,547,1,1,2025-03-26
1816,216,86,2,2024-12-28
1817,886,88,4,2024-11-08
1818,856,14,2,2025-07-25
1819,551,90,4,2025-04-24
1820,663,10,2,2025-09-26
1821,25,59,3,2025-07-31
1822,39,12,1,2025-04-09
1823,56,23,3,2024-11-29
1824,572,10,5,2024-11-21
1825,842,30,3,2024-11-02
1826,418,50,4,2025-01-18
1827,646,52,4,2025-06-25
1828,324,3,4,2025-03-13
1829,690,16,5,2025-06-24
1830,7,83,5,2025-09-26
1831,65,97,5,2025-01-01
1832,47,90,1,2025-03-26
1833,367,65,1,2025-02-09
1834,297,88,3,2024-10-03
1835,622,12,3,2025-02-05
1836,784,57,4,2025-06-15
1837,405,85,1,2025-08-21
1838,486,21,5,2025-07-09
1839,226,18,4,2025-08-08
1840,816,70,3,2025-08-25
1841,984,82,2,2025-05-05
1842,306,87,3,2024-11-09
1843,981,2,5,2025-06-06
1844,896,72,2,2025-06-22
1845,127,6,1,2024-10-06
1846,587,77,4,2025-09-22
1847,551,71,1,2025-08-08
1848,313,27,3,2025-05-28
1849,217,53,5,2024-11-19
1850,146,21,2,2025-03-30
1851,227,79,3,2024-12-27
1852,199,15,2,2025-06-27
1853,688,73,1,2025-09-20
1854,872,97,5,2025-02-07
1855,473,83,5,2025-06-28
1856,75,38,1,2024-12-08
1857,257,13,2,2025-09-13
1858,744,75,4,2025-05-20
1859,975,43,3,2025-09-17
1860,132,86,2,2025-08-16
1861,103,37,5,2025-06-04
1862,72,25,3,2025-08-24
1863,498,58,3,2025-03-12
1864,632,85,3,2025-09-14
1865,711,75,2,2025-04-09
1866,580,73,3,2025-01-04
1867,828,41,4,2025-06-04
1868,173,1,3,2025-08-20
1869,253,29,4,2025-02-19
1870,284,47,2,2025-02-28
1871,696,94,3,2025-09-27
1872,899,62,4,2025-01-20
1873,457,46,3,2024-10-14
1874,499,71,1,2025-04-07
1875,180,83,5,2025-02-01
1876,84,36,2,2025-05-11
1877,913,69,2,2025-03-06
1878,270,94,1,2025-03-14
1879,745,10,1,2025-09-18
1880,870,65,1,2025-07-15
1881,833,75,5,2025-01-12
1882,415,99,5,2025-09-18
1883,218,5,5,2025-03-30
1884,267,70,5,2025-06-06
1885,484,84,2,2025-03-18
1886,375,51,2,2024-11-22
1887,913,99,5,2025-09-17
1888,751,38,2,2025-05-15
1889,476,65,5,2025-05-30
1890,93,51,3,2025-01-18
1891,515,2,2,2025-01-12
1892,869,79,2,2025-07-18
1893,776,66,2,2024-10-04
1894,457,21,2,2024-10-13
1895,580,73,2,2025-01-10
1896,754,94,4,2025-05-04
1897,962,46,1,2024-10-18
1898,225,98,4,2025-01-18
1899,238,9,3,2025-03-05
1900,379,30,1,2025-05-28
1901,685,27,5,2024-09-29
1902,930,47,4,2024-12-30
1903,481,59,1,2025-02-04
1904,41,84,3,2025-01-10
1905,106,91,5,2025-08-09
1906,649,36,3,2025-05-30
1907,593,70,5,2025-07-07
1908,179,49,4,2024-11-24
1909,375,76,1,2024-10-30
1910,530,33,4,2025-01-06
1911,997,29,5,2025-09-28
1912,416,46,3,2024-12-10
1913,499,62,5,2025-05-01
1914,7,65,2,2024-10-28
1915,451,22,2,2024-12-18
1916,79,66,3,2025-03-21
1917,217,20,2,2025-02-05
1918,162,47,5,2025-07-23
1919,735,16,2,2025-05-20
1920,425,43,1,2025-03-02
1921,494,87,4,2025-09-17
1922,491,27,5,2024-11-03
1923,166,83,4,2025-01-02
1924,23,32,1,2025-01-17
1925,131,74,5,2025-01-20
1926,165,18,5,2025-04-23
1927,41,74,2,2025-06-04
1928,58,22,3,2025-01-25
1929,945,24,5,2025-04-28
1930,982,52,5,2025-06-06
1931,993,73,1,2024-12-11
1932,900,93,3,2024-11-17
1933,970,11,2,2025-04-19
1934,460,78,4,2025-01-17
1935,889,62,2,2024-10-30
1936,225,53,5,2025-04-24
1937,147,75,2,2025-05-16
1938,639,85,5,2025-04-16
1939,271,22,3,2025-02-13
1940,945,59,5,2025-08-15
1941,605,9,2,2025-03-07
1942,388,50,2,2024-11-18
1943,112,3,2,2025-03-09
1944,536,65,4,2025-01-21
1945,847,20,5,2025-09-06
1946,99,23,4,2025-06-16
1947,924,79,5,2025-03-19
1948,40,69,5,2025-03-04
1949,771,16,1,2025-03-01
1950,494,85,2,2025-02-26
1951,924,78,5,2024-10-09
1952,848,1,4,2025-04-21
1953,535,54,3,2025-09-14
1954,896,6,5,2025-03-02
1955,440,30,4,2025-07-02
1956,809,99,4,2025-05-12
1957,359,76,5,2025-01-17
1958,101,55,2,2024-12-26
1959,261,62,2,2025-04-04
1960,932,11,3,2024-11-14
1961,613,70,4,2025-04-15
1962,264,25,1,2025-04-24
1963,727,96,1,2025-01-14
1964,592,67,1,2025-07-02
1965,533,1,4,2025-02-19
1966,671,27,3,2025-02-23
1967,419,47,1,2024-10-01
1968,159,55,5,2025-07-21
1969,260,34,5,2025-08-15
1970,434,73,3,2025-03-16
1971,627,36,4,2024-10-18
1972,774,27,4,2024-10-19
1973,566,72,4,2025-07-29
1974,184,48,5,2025-05-24
1975,569,62,3,2025-01-29
1976,315,74,3,2024-11-03
1977,793,91,4,2025-01-13
1978,754,18,1,2025-03-24
1979,766,30,4,2025-01-28
1980,802,90,2,2024-10-21
1981,103,28,5,2025-06-27
1982,411,44,5,2025-06-02
1983,629,90,1,2025-06-26
1984,165,50,1,2024-10-18
1985,824,12,2,2024-12-13
1986,483,77,4,2024-11-20
1987,91,9,3,2025-06-26
1988,228,48,1,2025-03-29
1989,624,5,4,2024-12-19
1990,954,52,5,2025-06-03
1991,672,67,3,2025-08-06
1992,729,77,1,2025-01-17
1993,969,100,2,2025-01-20
1994,656,64,4,2025-09-26
1995,11,26,5,2024-10-01
1996,293,25,1,2025-03-25
1997,803,77,5,2025-06-07
1998,529,90,2,2024-11-09
1999,630,22,1,2024-09-29
2000,369,31,1,2025-05-07
2001,1000,21,1,2024-11-12
2002,283,100,4,2024-11-03
2003,362,86,4,2024-12-12
2004,416,76,2,2025-03-21
2005,531,2,1,2025-07-30
2006,942,12,5,2025-03-10
2007,292,93,5,2024-10-19
2008,937,75,3,2024-11-12
2009,356,36,2,2025-02-24
2010,621,25,4,2025-09-23
2011,953,52,5,2025-07-26
2012,5,34,2,2025-08-03
2013,417,65,1,2025-04-17
2014,573,10,5,2025-07-26
2015,302,44,1,2025-06-05
2016,823,66,3,2025-08-09
2017,898,69,5,2025-05-12
2018,257,89,4,2025-03-06
2019,990,49,5,2025-05-19
2020,496,99,2,2024-12-05
2021,776,44,4,2025-07-25
2022,698,59,5,2025-05-27
2023,883,4,4,2024-11-30
2024,120,34,1,2025-06-27
2025,392,82,2,2025-04-17
2026,694,90,2,2025-03-22
2027,820,41,4,2025-01-13
2028,979,46,5,2025-05-31
2029,549,2,3,2025-09-15
2030,255,37,1,2025-03-28
2031,409,87,3,2025-05-31
2032,78,71,2,2025-02-19
2033,488,41,3,2025-06-11
2034,224,74,3,2024-11-07
2035,188,96,2,2025-02-28
2036,511,95,2,2025-03-03
2037,241,95,2,2024-10-09
2038,894,34,2,2025-03-15
2039,235,26,2,2025-04-23
2040,857,80,3,2024-10-03
2041,160,100,1,2025-01-17
2042,123,11,4,2025-05-23
2043,629,1,5,2025-08-21
2044,981,6,4,2025-05-13
2045,381,80,3,2024-10-14
2046,505,74,3,2025-08-26
2047,503,24,5,2025-09-16
2048,287,51,2,2025-03-19
2049,769,74,2,2025-06-20
2050,56,68,4,2025-01-08
2051,490,70,1,2025-09-23
2052,515,45,4,2025-02-06
2053,882,88,2,2025-08-08
2054,469,16,5,2025-04-01
2055,472,41,1,2025-02-03
2056,13,87,2,2025-06-14
2057,389,75,1,2025-02-18
2058,334,47,5,2024-10-21
2059,883,34,2,2025-05-27
2060,562,34,2,2025-02-04
2061,276,61,5,2025-06-19
2062,352,47,2,2025-01-31
2063,511,55,2,2025-06-17
2064,430,90,3,2025-07-13
2065,374,52,3,2025-01-08
2066,462,24,5,2025-07-05
2067,135,74,2,2025-01-17
2068,834,13,3,2025-02-20
2069,824,31,5,2025-08-30
2070,443,49,2,2025-05-23
2071,150,95,2,2025-02-13
2072,485,2,2,2025-03-20
2073,432,64,2,2025-05-28
2074,915,81,5,2025-04-27
2075,547,93,3,2025-09-03
2076,805,63,3,2025-07-09
2077,257,72,5,2025-04-09
2078,49,51,1,2024-11-15
2079,708,21,1,2025-01-25
2080,221,33,4,2025-09-13
2081,860,81,1,2025-02-03
2082,461,96,3,2025-05-12
2083,267,47,3,2025-02-23
2084,574,72,3,2024-10-15
2085,353,3,4,2025-08-06
2086,125,45,5,2024-11-26
2087,204,74,5,2024-11-03
2088,666,84,5,2024-11-06
2089,179,100,3,2025-09-05
2090,364,42,5,2025-03-22
2091,500,100,4,2025-07-04
2092,911,11,4,2025-09-23
2093,629,37,4,2025-07-21
2094,647,19,2,2025-06-24
2095,656,44,4,2024-12-24
2096,647,79,5,2025-08-24
2097,415,10,1,2024-12-01
2098,166,44,2,2025-08-21
2099,322,41,3,2025-07-02
2100,728,35,5,2025-03-01
2101,661,51,3,2024-10-22
2102,909,57,3,2025-05-10
2103,766,76,5,2024-11-09
2104,989,58,4,2025-08-04
2105,172,24,1,2024-10-25
2106,129,94,2,2025-07-05
2107,678,33,1,2025-05-08
2108,216,22,4,2025-08-02
2109,106,13,1,2025-09-02
2110,960,61,5,2025-01-24
2111,56,4,4,2025-06-11
2112,537,98,1,2025-02-14
2113,107,34,5,2025-09-25
2114,160,11,4,2025-04-27
2115,317,30,2,2024-12-11
2116,756,37,4,2024-12-30
2117,642,17,2,2025-03-08
2118,540,22,1,2025-01-11
2119,36,85,3,2024-12-11
2120,882,42,4,2024-11-27
2121,479,70,3,2025-07-23
2122,562,57,2,2025-07-21
2123,993,90,5,2024-12-08
2124,182,76,5,2025-04-30
2125,468,81,5,2025-05-17
2126,446,68,5,2025-05-31
2127,318,45,4,2024-12-12
2128,553,30,1,2025-07-22
2129,453,40,3,2025-08-21
2130,423,34,2,2025-02-07
2131,311,2,1,2025-02-25
2132,536,98,2,2025-04-17
2133,353,37,4,2024-10-25
2134,548,2,4,2024-12-05
2135,970,97,4,2025-06-23
2136,307,2,4,2025-08-28
2137,818,38,5,2025-05-22
2138,237,1,5,2025-03-29
2139,383,25,4,2025-07-30
2140,904,72,4,2025-04-25
2141,405,32,2,2025-03-21
2142,733,95,4,2025-02-04
2143,849,49,2,2025-05-13
2144,270,11,4,2025-04-21
2145,641,31,5,2024-11-18
2146,783,79,3,2024-10-23
2147,292,84,5,2025-03-04
2148,829,35,4,2025-02-13
2149,193,9,2,2024-10-24
2150,140,38,1,2024-10-27
2151,653,59,5,2025-07-12
2152,464,35,5,2025-01-16
2153,504,25,3,2024-11-11
2154,20,20,1,2024-12-22
2155,993,69,1,2025-05-07
2156,191,14,3,2025-01-28
2157,276,17,4,2024-12-19
2158,745,2,2,2025-09-08
2159,93,20,1,2025-09-01
2160,506,28,3,2024-12-30
2161,431,40,4,2025-06-13
2162,381,60,1,2024-10-23
2163,339,11,2,2025-08-13
2164,58,35,4,2025-09-18
2165,74,70,4,2024-10-26
2166,186,25,3,2025-04-27
2167,837,49,1,2025-08-07
2168,125,99,2,2025-09-05
2169,395,99,4,2025-03-31
2170,254,95,1,2025-02-22
2171,204,59,1,2024-10-19
2172,534,86,2,2025-06-11
2173,485,50,3,2024-11-08
2174,959,42,2,2025-03-20
2175,645,94,1,2025-08-30
2176,763,71,5,2025-01-03
2177,126,33,4,2024-10-09
2178,654,39,2,2025-01-30
2179,370,7,2,2025-01-02
2180,997,15,2,2025-01-29
2181,649,56,3,2025-07-05
2182,16,22,3,2024-11-18
2183,599,16,4,2025-04-17
2184,809,32,1,2025-06-24
2185,993,6,5,2025-09-02
2186,803,89,4,2025-05-29
2187,705,77,2,2025-08-16
2188,381,99,1,2024-12-24
2189,255,21,4,2024-10-25
2190,94,88,5,2025-09-10
2191,347,98,1,2025-08-25
2192,62,46,2,2025-06-13
2193,719,69,1,2025-07-06
2194,129,63,2,2024-10-11
2195,325,72,3,2025-09-23
2196,825,57,2,2025-09-11
2197,22,89,4,2025-05-05
2198,367,93,2,2025-05-11
2199,257,6,4,2024-10-28
2200,724,57,5,2025-04-18
2201,302,70,4,2025-09-10
2202,195,73,2,2025-01-06
2203,557,45,3,2024-10-14
2204,750,60,3,2024-10-12
2205,889,77,5,2025-04-02
2206,165,9,5,2025-05-25
2207,159,58,3,2025-03-05
2208,840,34,5,2025-01-18
2209,376,59,1,2025-08-06
2210,795,82,5,2025-09-19
2211,389,94,2,2024-10-06
2212,905,3,5,2024-10-19
2213,878,47,5,2025-07-09
2214,245,42,1,2025-07-22
2215,675,69,4,2025-04-12
2216,195,68,4,2025-08-09
2217,785,71,2,2025-06-05
2218,628,37,3,2025-06-26
2219,420,83,3,2025-04-19
2220,114,13,5,2024-10-18
2221,675,9,1,2025-07-06
2222,856,17,2,2025-06-10
2223,895,5,2,2025-03-05
2224,110,63,2,2025-03-04
2225,102,5,5,2024-11-18
2226,658,50,4,2025-03-08
2227,539,80,5,2025-08-23
2228,263,7,3,2025-09-23
2229,227,78,1,2025-02-10
2230,14,27,4,2024-12-08
2231,951,11,4,2025-03-07
2232,821,82,1,2024-10-20
2233,370,72,4,2024-12-22
2234,842,48,1,2025-05-02
2235,844,79,3,2024-12-21
2236,542,6,1,2025-06-29
2237,855,39,1,2025-08-20
2238,968,28,5,2025-07-16
2239,100,13,2,2025-04-24
2240,545,50,2,2025-09-26
2241,198,68,2,2024-10-04
2242,584,81,2,2025-06-19
2243,572,96,5,2025-07-23
2244,426,96,1,2024-10-27
2245,785,82,5,2024-11-14
2246,367,87,4,2024-12-04
2247,720,86,4,2024-10-15
2248,905,14,2,2025-02-03
2249,812,24,5,2025-05-26
2250,412,65,3,2024-12-27
2251,674,21,5,2025-01-14
2252,615,57,3,2025-05-08
2253,925,41,5,2025-03-23
2254,333,48,4,2024-11-12
2255,783,82,4,2024-10-27
2256,846,93,3,2024-12-29
2257,624,31,5,2025-04-15
2258,559,28,4,2025-03-29
2259,785,71,3,2025-06-25
2260,369,58,4,2025-02-06
2261,983,51,1,2025-08-29
2262,744,5,3,2024-12-18
2263,611,3,5,2025-06-17
2264,139,39,1,2025-09-08
2265,308,29,2,2025-07-11
2266,877,41,1,2025-01-14
2267,791,89,3,2025-05-26
2268,942,71,5,2025-04-09
2269,570,74,5,2025-01-04
2270,159,13,1,2025-06-11
2271,472,46,2,2025-04-01
2272,142,34,3,2024-10-18
2273,911,75,2,2025-08-24
2274,239,33,3,2025-06-14
2275,95,74,4,2025-05-14
2276,583,28,1,2025-01-09
2277,741,42,4,2024-12-12
2278,178,63,5,2024-11-18
2279,840,13,5,2025-09-21
2280,658,39,1,2024-12-22
2281,749,74,4,2025-06-27
2282,81,100,1,2024-12-15
2283,944,99,3,2025-02-12
2284,357,56,4,2025-07-24
2285,953,16,2,2024-11-19
2286,766,84,5,2025-09-21
2287,951,2,4,2025-06-11
2288,56,40,5,2025-05-24
2289,43,41,5,2025-03-14
2290,579,20,3,2024-11-09
2291,515,90,2,2025-03-30
2292,157,7,4,2024-10-11
2293,995,58,5,2025-01-08
2294,590,65,1,2025-02-16
2295,228,56,3,2025-07-28
2296,806,51,2,2024-10-29
2297,136,44,1,2025-01-09
2298,488,74,1,2025-05-10
2299,562,52,3,2025-03-29
2300,88,52,5,2025-08-10
2301,445,100,2,2025-02-16
2302,781,18,4,2024-10-15
2303,573,26,4,2024-12-13
2304,405,84,5,2024-12-05
2305,201,72,5,2025-03-05
2306,754,68,2,2024-10-18
2307,249,10,3,2025-01-18
2308,796,56,3,2025-04-15
2309,702,74,1,2025-02-03
2310,116,86,4,2024-10-08
2311,434,47,3,2025-05-09
2312,196,42,3,2025-08-21
2313,609,84,1,2025-09-01
2314,789,40,2,2025-08-27
2315,359,79,4,2025-07-22
2316,639,19,4,2025-05-03
2317,46,30,2,2025-07-03
2318,702,48,2,2025-01-31
2319,776,94,1,2025-07-29
2320,116,95,1,2025-03-06
2321,249,80,2,2025-03-04
2322,890,37,1,2025-06-22
2323,352,89,1,2025-06-25
2324,313,58,4,2024-10-19
2325,24,43,2,2024-11-07
2326,758,69,2,2025-02-18
2327,209,70,5,2025-06-19
2328,769,34,5,2025-06-04
2329,495,80,2,2025-08-09
2330,712,90,1,2025-09-07
2331,386,75,5,2025-03-17
2332,45,33,2,2025-04-26
2333,62,37,2,2025-04-24
2334,809,90,5,2025-04-06
2335,278,7,4,2024-11-27
2336,671,2,1,2025-02-15
2337,398,85,3,2025-06-28
2338,679,85,3,2025-09-02
2339,886,14,1,2024-11-16
2340,300,84,4,2024-10-04
2341,237,49,5,2025-07-18
2342,727,13,3,2025-09-12
2343,497,77,5,2024-10-30
2344,91,24,2,2024-12-29
2345,513,59,5,2025-04-15
2346,949,92,1,2025-01-30
2347,41,32,5,2025-02-20
2348,313,43,4,2025-05-12
2349,403,96,2,2025-02-08
2350,19,45,3,2025-05-28
2351,364,81,3,2025-07-12
2352,242,65,3,2025-07-22
2353,832,8,3,2025-05-09
2354,900,50,1,2024-11-13
2355,967,72,3,2025-04-25
2356,231,20,3,2025-01-24
2357,919,51,2,2025-01-03
2358,90,94,4,2024-12-03
2359,534,87,5,2025-03-17
2360,894,81,2,2025-03-09
2361,428,31,5,2025-03-18
2362,157,55,3,2025-09-17
2363,932,78,3,2025-03-23
2364,460,70,2,2025-08-04
2365,212,84,2,2024-12-17
2366,595,70,2,2024-10-20
2367,884,18,3,2025-09-07
2368,706,91,5,2025-01-08
2369,932,18,4,2025-05-10
2370,931,99,2,2025-01-21
2371,672,73,2,2024-10-22
2372,326,9,5,2024-12-03
2373,546,93,1,2025-07-06
2374,189,41,2,2025-01-08
2375,745,4,3,2025-08-13
2376,902,53,4,2024-11-14
2377,311,57,3,2025-05-17
2378,156,100,2,2024-11-21
2379,110,17,2,2025-05-13
2380,27,98,5,2024-10-17
2381,632,35,5,2024-11-09
2382,581,79,2,2024-10-13
2383,611,30,2,2025-06-06
2384,704,4,3,2025-08-09
2385,82,89,4,2025-04-29
2386,138,65,5,2024-10-14
2387,481,92,3,2025-06-18
2388,189,50,4,2024-10-21
2389,486,18,2,2025-06-17
2390,198,29,1,2025-01-01
2391,419,98,1,2025-01-01
2392,948,35,4,2025-06-04
2393,228,96,2,2025-08-08
2394,776,27,1,2025-02-05
2395,182,57,5,2025-06-18
2396,502,89,3,2025-05-06
2397,888,59,2,2025-02-04
2398,438,52,1,2024-10-27
2399,623,95,4,2025-03-10
2400,738,41,4,2025-04-04
2401,627,96,5,2024-12-24
2402,609,69,5,2025-01-26
2403,657,91,1,2025-02-11
2404,534,14,4,2025-07-27
2405,468,6,2,2025-02-28
2406,532,69,4,2025-05-21
2407,753,6,5,2025-08-15
2408,397,67,1,2024-11-20
2409,195,38,4,2025-01-26
2410,408,39,3,2025-07-14
2411,473,22,4,2025-01-29
2412,302,79,1,2025-02-25
2413,707,67,2,2025-05-25
2414,475,83,4,2025-03-20
2415,93,93,5,2025-09-20
2416,116,24,5,2025-05-14
2417,961,90,5,2024-11-26
2418,139,51,4,2024-10-15
2419,332,58,1,2025-09-04
2420,184,59,5,2025-08-28
2421,919,92,2,2024-10-08
2422,904,59,1,2025-05-09
2423,257,42,2,2025-07-21
2424,736,94,1,2025-04-03
2425,94,15,4,2025-07-11
2426,650,47,1,2025-04-02
2427,537,91,4,2025-04-29
2428,745,66,5,2025-02-01
2429,973,21,4,2024-12-16
2430,564,49,1,2025-07-30
2431,787,22,3,2024-10-10
2432,580,85,2,2025-06-21
2433,167,19,2,2025-02-15
2434,788,92,1,2025-09-29
2435,430,40,3,2024-10-27
2436,748,99,4,2024-10-27
2437,296,81,2,2025-09-06
2438,121,17,2,2024-12-20
2439,4,80,3,2025-04-01
2440,13,59,4,2025-04-27
2441,876,64,5,2025-04-17
2442,827,1,5,2025-03-01
2443,904,64,2,2025-06-24
2444,223,76,4,2025-08-05
2445,465,53,4,2025-04-10
2446,82,77,5,2024-10-17
2447,7,32,5,2025-03-20
2448,285,80,5,2025-04-08
2449,840,27,1,2025-03-09
2450,190,19,1,2025-01-05
2451,669,45,1,2025-07-31
2452,149,5,5,2025-01-14
2453,859,78,3,2024-12-27
2454,340,12,1,2024-12-26
2455,112,54,2,2025-07-06
2456,166,87,3,2025-02-08
2457,626,85,5,2025-03-14
2458,587,72,2,2025-06-29
2459,990,59,5,2024-11-10
2460,369,5,1,2024-12-26
2461,787,39,3,2025-06-24
2462,378,49,1,2025-08-17
2463,777,55,5,2025-02-08
2464,67,38,4,2025-02-04
2465,138,16,3,2025-04-02
2466,338,68,4,2025-08-29
2467,538,27,2,2025-05-26
2468,627,8,1,2025-05-08
2469,586,94,5,2025-03-12
2470,90,62,5,2025-03-01
2471,957,91,3,2025-04-25
2472,438,78,3,2025-07-28
2473,266,68,5,2024-11-13
2474,639,46,2,2025-04-13
2475,630,73,4,2025-07-10
2476,533,94,4,2025-02-25
2477,505,24,5,2025-05-01
2478,239,91,3,2024-11-18
2479,199,1,1,2025-01-02
2480,25,60,1,2025-01-11
2481,756,27,5,2025-01-21
2482,425,53,1,2024-10-28
2483,342,45,5,2025-03-02
2484,826,82,2,2025-09-23
2485,12,82,2,2025-04-27
2486,707,37,3,2025-05-18
2487,810,9,3,2025-07-08
2488,308,65,5,2025-08-24
2489,332,99,1,2025-08-15
2490,117,88,3,2024-10-04
2491,350,51,5,2024-11-12
2492,631,4,2,2025-01-03
2493,199,43,3,2025-04-19
2494,945,87,4,2025-09-04
2495,939,61,1,2025-06-27
2496,662,18,4,2024-11-14
2497,160,81,4,2024-10-11
2498,914,69,3,2025-03-05
2499,474,53,1,2025-06-08
2500,856,67,3,2025-09-26
2501,579,93,3,2024-11-16
2502,569,69,1,2025-08-12
2503,214,74,3,2025-08-31
2504,819,46,1,2025-08-25
2505,993,20,3,2025-02-05
2506,861,4,3,2025-02-23
2507,385,81,5,2025-04-20
2508,863,22,5,2025-06-16
2509,621,50,2,2024-11-11
2510,610,15,3,2025-08-23
2511,723,41,1,2025-08-23
2512,279,53,1,2025-05-03
2513,509,31,3,2025-05-12
2514,463,39,2,2025-09-27
2515,538,39,2,2024-10-15
2516,115,48,1,2025-06-26
2517,797,26,1,2025-02-05
2518,455,65,1,2025-03-12
2519,819,62,5,2025-02-25
2520,158,25,3,2025-03-12
2521,946,62,5,2025-07-31
2522,318,100,3,2025-01-12
2523,147,99,1,2025-03-22
2524,842,67,2,2024-11-17
2525,211,93,1,2024-12-05
2526,471,50,5,2025-07-06
2527,119,1,3,2025-08-30
2528,955,6,5,2025-09-06
2529,893,12,3,2024-10-29
2530,479,6,1,2025-08-22
2531,534,99,3,2025-05-04
2532,24,74,3,2025-02-11
2533,655,27,3,2025-05-24
2534,206,25,3,2025-02-14
2535,284,69,3,2025-03-08
2536,792,57,1,2025-04-03
2537,280,20,2,2025-05-02
2538,281,15,1,2025-09-09
2539,982,80,5,2024-11-03
2540,527,14,2,2025-01-15
2541,556,45,5,2025-01-31
2542,327,35,2,2025-04-23
2543,966,91,3,2025-08-23
2544,588,32,2,2025-04-29
2545,73,40,5,2025-08-03
2546,914,44,5,2025-03-04
2547,455,7,2,2025-01-25
2548,30,61,1,2025-01-23
2549,109,50,1,2024-12-03
2550,89,55,4,2024-11-20
2551,184,91,5,2025-07-23
2552,913,76,4,2025-06-24
2553,632,46,3,2025-09-26
2554,341,26,5,2024-12-15
2555,81,97,4,2025-04-07
2556,582,17,1,2025-04-27
2557,833,90,4,2025-05-12
2558,100,59,3,2024-11-04
2559,701,83,4,2025-01-11
2560,482,30,2,2024-11-11
2561,148,79,3,2025-01-07
2562,935,47,4,2025-03-08
2563,188,90,3,2025-08-19
2564,808,42,4,2025-01-12
2565,500,4,1,2025-08-30
2566,487,15,3,2025-09-25
2567,491,60,2,2025-07-01
2568,290,99,3,2025-09-02
2569,619,74,2,2025-05-30
2570,521,14,4,2024-11-19
2571,838,92,1,2024-12-13
2572,334,72,1,2025-08-01
2573,812,39,5,2025-07-02
2574,473,52,5,2024-10-09
2575,424,31,5,2025-08-25
2576,250,71,2,2025-09-15
2577,998,62,4,2025-04-14
2578,68,44,2,2025-07-18
2579,834,89,5,2024-10-01
2580,442,56,5,2025-07-30
2581,807,44,5,2024-10-08
2582,711,31,2,2024-12-12
2583,679,86,1,2025-09-08
2584,758,92,5,2025-04-26
2585,857,63,1,2025-06-23
2586,607,77,4,2025-04-07
2587,334,72,1,2025-07-30
2588,842,57,2,2025-01-14
2589,316,52,1,2024-11-08
2590,613,14,5,2025-06-14
2591,790,49,3,2025-08-04
2592,507,83,1,2025-03-10
2593,93,28,2,2025-03-06
2594,909,75,1,2025-01-03
2595,776,19,2,2025-08-11
2596,464,69,3,2025-09-27
2597,400,79,5,2025-06-23
2598,458,26,2,2024-11-10
2599,698,41,3,2025-02-05
2600,584,87,3,2024-10-27
2601,941,56,3,2025-07-16
2602,92,75,1,2025-06-22
2603,627,66,4,2025-01-26
2604,868,17,3,2025-04-02
2605,64,48,5,2025-01-08
2606,992,7,1,2025-05-17
2607,721,72,3,2025-04-04
2608,113,37,1,2025-07-10
2609,241,56,5,2025-06-14
2610,404,81,3,2025-01-22
2611,729,49,4,2025-09-02
2612,391,56,5,2025-03-06
2613,217,85,2,2025-09-05
2614,487,18,2,2025-07-16
2615,569,50,3,2025-01-23
2616,861,54,2,2025-08-02
2617,296,86,2,2025-05-28
2618,138,2,1,2025-08-16
2619,664,3,2,2024-10-12
2620,739,63,4,2025-05-19
2621,999,18,1,2024-10-01
2622,141,83,4,2024-11-18
2623,881,59,5,2025-02-13
2624,953,55,5,2025-09-09
2625,185,59,5,2025-06-02
2626,435,71,4,2025-01-04
2627,394,46,2,2024-11-23
2628,191,55,5,2025-07-23
2629,8,74,4,2025-06-24
2630,868,94,2,2025-01-10
2631,730,65,3,2024-12-10
2632,421,70,5,2025-08-15
2633,376,5,1,2025-09-12
2634,582,62,3,2025-08-08
2635,116,75,4,2025-06-30
2636,985,89,1,2024-09-30
2637,146,94,5,2024-10-23
2638,880,97,3,2025-04-21
2639,477,67,1,2024-12-14
2640,536,79,1,2024-12-03
2641,252,61,1,2025-03-01
2642,701,82,5,2025-01-03
2643,818,75,3,2025-02-15
2644,628,7,3,2025-04-30
2645,548,100,1,2025-05-20
2646,481,59,5,2025-03-25
2647,928,61,5,2025-05-27
2648,752,43,4,2024-12-03
2649,362,38,3,2025-01-16
2650,172,5,5,2024-12-22
2651,768,39,5,2025-01-13
2652,267,8,4,2025-03-25
2653,593,22,5,2025-07-17
2654,53,85,3,2025-02-19
2655,829,95,5,2025-02-06
2656,28,37,4,2025-03-24
2657,85,17,5,2024-11-03
2658,79,36,3,2024-11-09
2659,136,79,3,2025-08-17
2660,282,33,1,2025-07-02
2661,760,15,5,2025-01-12
2662,179,76,2,2025-09-18
2663,675,58,3,2025-01-26
2664,828,23,3,2025-05-29
2665,802,90,2,2024-11-10
2666,497,24,5,2025-03-18
2667,883,5,3,2025-01-23
2668,87,19,5,2024-11-09
2669,957,20,4,2025-06-11
2670,771,53,4,2025-06-13
2671,244,85,4,2025-07-09
2672,744,82,2,2025-03-25
2673,216,74,3,2025-07-20
2674,56,83,3,2025-03-27
2675,774,15,1,2025-02-26
2676,172,60,4,2024-12-23
2677,488,39,4,2025-01-13
2678,765,97,5,2025-04-02
2679,240,49,4,2025-08-20
2680,486,34,2,2025-07-12
2681,544,56,1,2024-10-21
